interview_id,narrator_id,n_segments,authority_stance_mean,authority_stance_std,belonging_stance_mean,belonging_stance_std,authority_stance_min,authority_stance_max,belonging_stance_min,belonging_stance_max,composure_score_mean,composure_score_max,how_multimodal_score_mean,how_multimodal_score_max,n_discomposed_text,share_discomposed_text,share_composed_text,how_text_any_discomposed,n_discomposed,share_discomposed,share_composed,how_any_discomposed,region_label,region_6,outcome_3class
ddr-manz-1-77,442,23,0.4857,0.0804,0.4748,0.113,0.2,0.62,0.1,0.55,0.31,0.65,0.3486,0.65,1,0.0435,0.9565,1,2,0.087,0.913,1,rupture,injury_disrupted,Injury
ddr-manz-1-78,443,21,0.5,0.0775,0.4048,0.1106,0.4,0.8,0.15,0.6,0.2738,0.55,0.3387,0.579,1,0.0476,0.9524,1,2,0.0952,0.9048,1,rupture,injury,Injury
ddr-manz-1-79,231,13,0.5223,0.1332,0.4623,0.1319,0.2,0.82,0.15,0.7,0.3715,0.45,0.3924,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,default_rupture,Rupture
ddr-manz-1-8,237,16,0.4719,0.1941,0.3094,0.1369,0.2,0.9,0.05,0.5,0.2625,0.45,0.3424,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-80,444,25,0.4948,0.0916,0.3828,0.1542,0.35,0.7,0.1,0.55,0.2832,0.45,0.7566,0.9894,0,0.0,1.0,0,25,1.0,0.0,1,rupture,injury,Injury
ddr-manz-1-84,448,17,0.5088,0.0196,0.4765,0.04,0.5,0.55,0.35,0.5,0.4382,0.7,0.4471,0.7,7,0.4118,0.5882,1,7,0.4118,0.5882,1,rupture,default_rupture,Rupture
ddr-manz-1-85,449,19,0.4868,0.0367,0.4658,0.1028,0.35,0.5,0.2,0.65,0.4774,0.82,0.4774,0.82,8,0.4211,0.5789,1,8,0.4211,0.5789,1,rupture,injury_disrupted,Injury
ddr-manz-1-87,491,24,0.5288,0.112,0.4025,0.1151,0.2,0.82,0.15,0.55,0.2121,0.35,0.2983,0.4132,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-manz-1-88,492,25,0.5088,0.0557,0.462,0.0857,0.4,0.7,0.2,0.5,0.3496,0.72,0.4737,0.7244,4,0.16,0.84,1,7,0.28,0.72,1,rupture,default_rupture,Rupture
ddr-manz-1-89,493,16,0.5031,0.0645,0.4281,0.0912,0.4,0.7,0.2,0.5,0.3563,0.55,0.3698,0.55,1,0.0625,0.9375,1,1,0.0625,0.9375,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-90,494,25,0.524,0.0436,0.446,0.1207,0.5,0.65,0.2,0.8,0.3488,0.72,0.7218,0.8636,4,0.16,0.84,1,25,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-manz-1-91,495,17,0.4853,0.0981,0.3971,0.1152,0.3,0.7,0.2,0.5,0.2971,0.45,0.3035,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-manz-1-92,496,25,0.52,0.0479,0.448,0.0797,0.4,0.6,0.2,0.5,0.38,0.55,0.5167,0.6341,3,0.12,0.88,1,15,0.6,0.4,1,rupture,default_rupture,Rupture
ddr-manz-1-93,497,23,0.5174,0.0972,0.4217,0.1166,0.3,0.85,0.15,0.5,0.3565,0.65,0.5204,0.65,4,0.1739,0.8261,1,13,0.5652,0.4348,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-94,498,25,0.532,0.1069,0.378,0.1109,0.3,0.8,0.15,0.5,0.174,0.35,0.4264,0.5369,0,0.0,1.0,0,3,0.12,0.88,1,rupture,adaptive_rupture,Rupture
ddr-manz-1-95,499,20,0.495,0.0394,0.46,0.0576,0.35,0.55,0.3,0.5,0.34,0.55,0.4555,0.55,2,0.1,0.9,1,5,0.25,0.75,1,rupture,injury_disrupted,Injury
ddr-manz-1-96,500,15,0.502,0.0454,0.3513,0.1385,0.4,0.58,0.15,0.5,0.3087,0.45,0.3235,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-manz-1-97,501,25,0.5128,0.048,0.4372,0.0742,0.4,0.62,0.28,0.5,0.2888,0.6,0.6555,0.9308,1,0.04,0.96,1,21,0.84,0.16,1,rupture,default_rupture,Rupture
ddr-manz-1-98,502,16,0.5031,0.0125,0.4531,0.0939,0.5,0.55,0.2,0.5,0.3719,0.65,0.3901,0.65,3,0.1875,0.8125,1,3,0.1875,0.8125,1,rupture,default_rupture,Rupture
ddr-manz-1-99,503,19,0.5026,0.0262,0.4132,0.1342,0.45,0.55,0.1,0.5,0.4395,0.75,0.4631,0.75,6,0.3158,0.6842,1,7,0.3684,0.6316,1,rupture,adaptive_rupture,Rupture
ddr-one-7-10,679,19,0.5395,0.0268,0.1974,0.0115,0.45,0.55,0.15,0.2,0.35,0.35,0.574,0.7385,0,0.0,1.0,0,14,0.7368,0.2632,1,rupture,adaptive_rupture,Rupture
ddr-one-7-12,681,11,0.4818,0.0603,0.45,0.1025,0.3,0.5,0.2,0.5,0.2682,0.45,0.3113,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury_disrupted,Injury
ddr-one-7-14,683,19,0.5605,0.1276,0.4763,0.1019,0.4,0.9,0.3,0.75,0.3053,0.55,0.3373,0.55,1,0.0526,0.9474,1,1,0.0526,0.9474,1,rupture,distrust,Distrust
ddr-one-7-15,684,15,0.5067,0.0417,0.42,0.1177,0.45,0.65,0.15,0.5,0.34,0.4,0.4149,0.6366,0,0.0,1.0,0,3,0.2,0.8,1,rupture,adaptive_rupture,Rupture
ddr-one-7-16,685,16,0.4969,0.0826,0.3875,0.1576,0.3,0.7,0.15,0.7,0.2156,0.35,0.529,0.8524,0,0.0,1.0,0,10,0.625,0.375,1,rupture,injury,Injury
ddr-one-7-2,671,13,0.4923,0.0672,0.3769,0.1787,0.3,0.6,0.05,0.6,0.4308,0.6,0.6173,0.7059,3,0.2308,0.7692,1,13,1.0,0.0,1,rupture,injury,Injury
ddr-one-7-20,669,15,0.4913,0.1051,0.3887,0.1312,0.3,0.72,0.15,0.5,0.2813,0.45,0.6799,0.7897,0,0.0,1.0,0,15,1.0,0.0,1,rupture,injury,Injury
ddr-one-7-22,690,22,0.5023,0.1029,0.4114,0.1195,0.3,0.8,0.15,0.5,0.3568,0.7,0.3961,0.7,3,0.1364,0.8636,1,3,0.1364,0.8636,1,rupture,adaptive_rupture,Rupture
ddr-one-7-23,691,16,0.445,0.1798,0.2737,0.1739,0.15,0.72,0.05,0.55,0.1981,0.45,0.4079,0.4905,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-24,692,18,0.4889,0.085,0.3194,0.1416,0.2,0.6,0.1,0.55,0.1694,0.3,0.2463,0.37,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-26,694,25,0.5388,0.1593,0.3572,0.1432,0.15,0.85,0.1,0.55,0.2448,0.4,0.5316,0.6267,0,0.0,1.0,0,20,0.8,0.2,1,rupture,adaptive_rupture,Rupture
ddr-one-7-27,694,20,0.5925,0.1426,0.395,0.1146,0.5,0.9,0.15,0.55,0.255,0.35,0.6346,0.8085,0,0.0,1.0,0,20,1.0,0.0,1,rupture,politicizing_rupture,Distrust
ddr-one-7-28,695,15,0.5333,0.0244,0.3167,0.0244,0.5,0.55,0.3,0.35,0.2,0.2,0.2667,0.3063,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-one-7-29,696,25,0.498,0.0568,0.404,0.102,0.4,0.7,0.1,0.5,0.152,0.3,0.3343,0.3861,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-3,672,25,0.51,0.0577,0.312,0.1157,0.35,0.65,0.15,0.5,0.278,0.7,0.4207,0.7,2,0.08,0.92,1,3,0.12,0.88,1,rupture,adaptive_rupture,Rupture
ddr-one-7-30,697,14,0.5357,0.0886,0.3393,0.1643,0.4,0.8,0.1,0.7,0.275,0.45,0.536,0.7062,0,0.0,1.0,0,12,0.8571,0.1429,1,rupture,adaptive_rupture,Rupture
ddr-one-7-32,699,24,0.4917,0.111,0.325,0.1407,0.2,0.8,0.05,0.5,0.3,0.65,0.7531,0.9001,1,0.0417,0.9583,1,24,1.0,0.0,1,rupture,injury,Injury
ddr-one-7-33,700,21,0.4786,0.129,0.3143,0.1236,0.2,0.8,0.1,0.5,0.25,0.45,0.6215,0.7353,0,0.0,1.0,0,20,0.9524,0.0476,1,rupture,injury,Injury
ddr-one-7-34,701,17,0.3,0.0,0.15,0.0,0.3,0.3,0.15,0.15,0.45,0.45,0.5501,0.7364,0,0.0,1.0,0,12,0.7059,0.2941,1,injury,injury,Injury
ddr-one-7-35,702,21,0.4857,0.071,0.35,0.1483,0.3,0.55,0.05,0.5,0.2667,0.55,0.5015,0.6846,1,0.0476,0.9524,1,10,0.4762,0.5238,1,rupture,injury,Injury
ddr-one-7-36,703,25,0.51,0.0645,0.29,0.1607,0.45,0.75,0.1,0.55,0.404,0.7,0.8216,0.944,4,0.16,0.84,1,25,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-one-7-37,705,22,0.4909,0.0996,0.3545,0.109,0.3,0.7,0.1,0.5,0.3159,0.55,0.4422,0.6098,2,0.0909,0.9091,1,3,0.1364,0.8636,1,rupture,injury,Injury
ddr-one-7-39,707,12,0.4875,0.0932,0.4042,0.1305,0.2,0.55,0.1,0.5,0.3542,0.55,0.4741,0.7189,1,0.0833,0.9167,1,4,0.3333,0.6667,1,rupture,injury,Injury
ddr-one-7-4,673,12,0.5767,0.1198,0.3942,0.0887,0.45,0.85,0.2,0.5,0.1933,0.32,0.4136,0.5351,0,0.0,1.0,0,1,0.0833,0.9167,1,rupture,politicizing_rupture,Distrust
ddr-one-7-40,708,23,0.4835,0.1182,0.31,0.1324,0.2,0.72,0.05,0.5,0.3965,0.55,0.5151,0.7511,5,0.2174,0.7826,1,11,0.4783,0.5217,1,rupture,injury,Injury
ddr-one-7-41,709,10,0.475,0.0589,0.325,0.1184,0.35,0.55,0.05,0.45,0.48,0.7,0.5507,0.7,4,0.4,0.6,1,6,0.6,0.4,1,rupture,injury,Injury
ddr-one-7-46,731,18,0.5083,0.0522,0.4333,0.0857,0.45,0.7,0.25,0.5,0.2972,0.45,0.3127,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,default_rupture,Rupture
ddr-one-7-47,732,20,0.5075,0.0294,0.445,0.1157,0.45,0.6,0.1,0.6,0.3325,0.7,0.3728,0.7,2,0.1,0.9,1,2,0.1,0.9,1,rupture,default_rupture,Rupture
ddr-one-7-48,755,18,0.4889,0.1335,0.3639,0.173,0.1,0.7,0.05,0.65,0.3667,0.8,0.4165,0.8,2,0.1111,0.8889,1,2,0.1111,0.8889,1,rupture,injury,Injury
ddr-one-7-5,674,16,0.4844,0.0437,0.4719,0.0795,0.35,0.55,0.2,0.55,0.2781,0.65,0.449,0.65,2,0.125,0.875,1,3,0.1875,0.8125,1,rupture,injury_disrupted,Injury
ddr-one-7-50,757,17,0.5059,0.1102,0.3647,0.1434,0.25,0.7,0.1,0.5,0.2971,0.45,0.4464,0.522,0,0.0,1.0,0,1,0.0588,0.9412,1,rupture,adaptive_rupture,Rupture
ddr-one-7-51,758,12,0.4917,0.0557,0.4125,0.109,0.35,0.6,0.2,0.5,0.2958,0.4,0.3375,0.4493,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-52,759,16,0.4938,0.0443,0.3344,0.1513,0.4,0.6,0.15,0.5,0.1781,0.35,0.5355,0.6249,0,0.0,1.0,0,11,0.6875,0.3125,1,rupture,injury,Injury
ddr-one-7-53,760,21,0.4705,0.0819,0.4248,0.1182,0.18,0.55,0.2,0.5,0.3824,0.65,0.3968,0.65,5,0.2381,0.7619,1,6,0.2857,0.7143,1,rupture,injury,Injury
ddr-one-7-54,761,16,0.5544,0.0978,0.4144,0.1031,0.5,0.8,0.2,0.55,0.22,0.35,0.3126,0.5755,0,0.0,1.0,0,1,0.0625,0.9375,1,rupture,politicizing_rupture,Distrust
ddr-one-7-55,762,23,0.5087,0.0492,0.4304,0.1346,0.4,0.7,0.05,0.6,0.3422,0.8,0.3675,0.8,2,0.087,0.913,1,2,0.087,0.913,1,rupture,default_rupture,Rupture
ddr-one-7-56,763,20,0.4875,0.0646,0.375,0.1153,0.3,0.6,0.15,0.5,0.2475,0.45,0.528,0.5875,0,0.0,1.0,0,17,0.85,0.15,1,rupture,injury,Injury
ddr-one-7-57,764,20,0.505,0.0857,0.385,0.1479,0.3,0.7,0.05,0.5,0.416,0.72,0.4722,0.72,4,0.2,0.8,1,7,0.35,0.65,1,rupture,adaptive_rupture,Rupture
ddr-one-7-58,765,15,0.4767,0.1116,0.3733,0.1307,0.2,0.7,0.15,0.5,0.3367,0.55,0.6932,0.8297,1,0.0667,0.9333,1,15,1.0,0.0,1,rupture,injury,Injury
ddr-one-7-59,766,16,0.4625,0.1041,0.3938,0.1109,0.2,0.55,0.15,0.5,0.3656,0.7,0.5705,0.7831,4,0.25,0.75,1,12,0.75,0.25,1,rupture,injury,Injury
ddr-one-7-6,675,11,0.5,0.0224,0.4136,0.0951,0.45,0.55,0.2,0.5,0.3091,0.65,0.6581,0.7234,1,0.0909,0.9091,1,11,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-one-7-60,767,18,0.5028,0.0528,0.3778,0.1309,0.4,0.6,0.15,0.5,0.2528,0.45,0.4207,0.6463,0,0.0,1.0,0,4,0.2222,0.7778,1,rupture,adaptive_rupture,Rupture
ddr-one-7-61,768,17,0.5306,0.0842,0.4047,0.1157,0.35,0.7,0.2,0.5,0.3953,0.55,0.4075,0.55,3,0.1765,0.8235,1,3,0.1765,0.8235,1,rupture,adaptive_rupture,Rupture
ddr-one-7-62,769,25,0.4948,0.0881,0.4012,0.1193,0.2,0.7,0.15,0.55,0.2308,0.4,0.273,0.4,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-63,779,17,0.4647,0.1142,0.2676,0.182,0.2,0.65,0.05,0.5,0.2471,0.35,0.7313,0.9419,0,0.0,1.0,0,17,1.0,0.0,1,rupture,injury,Injury
ddr-one-7-64,780,22,0.5045,0.0486,0.4159,0.1148,0.4,0.65,0.15,0.6,0.3636,0.55,0.3827,0.55,2,0.0909,0.9091,1,2,0.0909,0.9091,1,rupture,adaptive_rupture,Rupture
ddr-one-7-65,781,16,0.5,0.0258,0.4375,0.1088,0.45,0.55,0.15,0.5,0.3562,0.7,0.378,0.7,3,0.1875,0.8125,1,3,0.1875,0.8125,1,rupture,default_rupture,Rupture
ddr-one-7-66,782,23,0.5439,0.0843,0.4509,0.0793,0.45,0.8,0.25,0.5,0.397,0.65,0.6683,0.8555,5,0.2174,0.7826,1,21,0.913,0.087,1,rupture,distrust,Distrust
ddr-one-7-67,783,11,0.5564,0.1739,0.28,0.1539,0.3,0.82,0.05,0.55,0.2664,0.55,0.5368,0.6995,1,0.0909,0.9091,1,6,0.5455,0.4545,1,rupture,politicizing_rupture,Distrust
ddr-one-7-68,786,18,0.4733,0.0714,0.3539,0.1248,0.35,0.62,0.2,0.55,0.2683,0.38,0.621,0.837,0,0.0,1.0,0,14,0.7778,0.2222,1,rupture,injury,Injury
ddr-one-7-69,787,13,0.5323,0.0618,0.4215,0.0863,0.5,0.7,0.2,0.5,0.3092,0.45,0.3787,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-one-7-70,788,16,0.4656,0.0926,0.4187,0.0814,0.2,0.55,0.3,0.5,0.3375,0.45,0.5338,0.6323,0,0.0,1.0,0,12,0.75,0.25,1,rupture,injury,Injury
ddr-one-7-71,789,13,0.5038,0.032,0.4846,0.0427,0.45,0.55,0.35,0.5,0.2962,0.7,0.4708,0.7136,1,0.0769,0.9231,1,4,0.3077,0.6923,1,rupture,default_rupture,Rupture
ddr-one-7-72,790,23,0.4913,0.0848,0.3826,0.1293,0.2,0.7,0.1,0.5,0.3543,0.65,0.386,0.662,3,0.1304,0.8696,1,4,0.1739,0.8261,1,rupture,injury,Injury
ddr-one-7-73,791,10,0.493,0.0609,0.422,0.1157,0.35,0.58,0.15,0.5,0.218,0.35,0.3044,0.35,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-74,792,22,0.4977,0.0587,0.4205,0.1087,0.3,0.6,0.15,0.5,0.3114,0.65,0.4533,0.65,2,0.0909,0.9091,1,8,0.3636,0.6364,1,rupture,injury,Injury
ddr-one-7-75,793,11,0.4727,0.1081,0.4227,0.0876,0.2,0.6,0.25,0.5,0.2227,0.35,0.2371,0.35,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-one-7-9,678,24,0.5271,0.0659,0.425,0.117,0.45,0.7,0.1,0.5,0.3396,0.7,0.5374,0.7067,2,0.0833,0.9167,1,17,0.7083,0.2917,1,rupture,adaptive_rupture,Rupture
ddr-phljacl-1-1,1054,9,0.4889,0.022,0.2111,0.022,0.45,0.5,0.2,0.25,0.2167,0.25,0.3244,0.507,0,0.0,1.0,0,1,0.1111,0.8889,1,rupture,injury,Injury
ddr-phljacl-1-10,1063,7,0.45,0.0,0.1929,0.0189,0.45,0.45,0.15,0.2,0.2,0.2,0.2493,0.3439,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-phljacl-1-11,1064,11,0.3627,0.0283,0.1964,0.0081,0.35,0.42,0.18,0.2,0.4373,0.45,0.4948,0.5819,0,0.0,1.0,0,4,0.3636,0.6364,1,rupture,injury,Injury
ddr-phljacl-1-12,100,11,0.3182,0.0252,0.15,0.0,0.3,0.35,0.15,0.15,0.2,0.2,0.2613,0.336,0,0.0,1.0,0,0,0.0,1.0,0,injury,injury,Injury
ddr-phljacl-1-13,1065,14,0.4536,0.0134,0.175,0.0259,0.45,0.5,0.15,0.2,0.2607,0.3,0.6805,0.9034,0,0.0,1.0,0,11,0.7857,0.2143,1,rupture,injury,Injury
ddr-phljacl-1-14,50,8,0.8312,0.0259,0.15,0.0,0.8,0.85,0.15,0.15,0.1938,0.2,0.2757,0.3493,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-phljacl-1-15,1066,8,0.5125,0.0518,0.3063,0.0177,0.45,0.55,0.3,0.35,0.2125,0.25,0.3231,0.5476,0,0.0,1.0,0,1,0.125,0.875,1,rupture,adaptive_rupture,Rupture
ddr-phljacl-1-16,1067,9,0.55,0.0,0.35,0.0,0.55,0.55,0.35,0.35,0.1722,0.2,0.3847,0.4809,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-phljacl-1-17,1068,9,0.5111,0.022,0.1111,0.022,0.5,0.55,0.1,0.15,0.1556,0.2,0.2231,0.3206,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-phljacl-1-18,1069,9,0.55,0.0,0.2889,0.0333,0.55,0.55,0.2,0.3,0.2056,0.25,0.2356,0.2726,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-phljacl-1-19,1070,17,0.45,0.0,0.2765,0.0437,0.45,0.45,0.2,0.3,0.2324,0.25,0.3865,0.5902,0,0.0,1.0,0,1,0.0588,0.9412,1,rupture,injury,Injury
ddr-phljacl-1-2,1055,7,0.55,0.0,0.3,0.0,0.55,0.55,0.3,0.3,0.2,0.2,0.2832,0.3578,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-phljacl-1-20,1071,18,0.3,0.0,0.2472,0.0118,0.3,0.3,0.2,0.25,0.1917,0.2,0.4125,0.6227,0,0.0,1.0,0,2,0.1111,0.8889,1,rupture,injury,Injury
ddr-phljacl-1-24,1075,17,0.5147,0.046,0.3971,0.1096,0.45,0.65,0.2,0.5,0.2441,0.35,0.4197,0.5321,0,0.0,1.0,0,3,0.1765,0.8235,1,rupture,adaptive_rupture,Rupture
ddr-phljacl-1-25,1076,19,0.7368,0.0281,0.2,0.0,0.7,0.8,0.2,0.2,0.2763,0.3,0.3847,0.4502,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-phljacl-1-27,1078,19,0.5132,0.0496,0.2289,0.0254,0.45,0.55,0.2,0.25,0.35,0.35,0.4245,0.4738,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-phljacl-1-3,1056,9,0.35,0.0,0.2,0.0,0.35,0.35,0.2,0.2,0.25,0.25,0.3891,0.6174,0,0.0,1.0,0,1,0.1111,0.8889,1,rupture,injury,Injury
ddr-phljacl-1-4,1057,7,0.5,0.0289,0.4071,0.1134,0.45,0.55,0.25,0.5,0.1429,0.2,0.4333,0.4867,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-phljacl-1-5,1058,8,0.4187,0.1067,0.2375,0.1664,0.25,0.5,0.1,0.5,0.2063,0.25,0.2829,0.3521,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-phljacl-1-7,1060,7,0.4786,0.0393,0.35,0.1225,0.45,0.55,0.2,0.5,0.1643,0.3,0.3908,0.6589,0,0.0,1.0,0,1,0.1429,0.8571,1,rupture,injury,Injury
ddr-phljacl-1-9,1062,8,0.5071,0.0189,0.3714,0.138,0.5,0.55,0.2,0.5,0.15,0.25,0.2986,0.3873,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
